Brand,Processor,Graphic Processor,Capacity,RAM Type,RAM Speed,SSD Capacity,SSD Type,Graphics Memory,Battery Capacity,Battery Type,Weight,Warranty,Wi-Fi Version,Bluetooth Version,Price (Rs),Category,Processor Tier,GPU Tier
HP,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.74,1.0,5.0,5.0,30290.0,Budget,Midrange,Integrated
Lenovo,Intel Core i5-1135G7,NVIDIA GeForce MX450,8.0,DDR4,3200.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.66,1.0,6.0,5.1,62500.0,Business,Upper Midrange,Entry Gaming
Asus,Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti,16.0,DDR4,2666.0,512.0,"2.5"" SATA",6,90.0,Li-Ion,2.57,1.0,5.0,5.0,115391.0,Gaming,High End,Midrange
Lenovo,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 3050,16.0,DDR5,5200.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,2.32,1.0,6.0,Unknown,76190.0,Gaming,Upper Midrange,Entry Gaming
Dell,Intel Core i5-11320H,NVIDIA GeForce MX450,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,50.0,Li-Ion,1.75,1.0,5.0,5.1,62900.0,Student,Upper Midrange,Entry Gaming
Lenovo,Intel Core i5-1135G7,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.38,1.0,6.0,5.1,67990.0,Business,Upper Midrange,Integrated
Lenovo,Intel Core i5-1235U,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,M.2,0,45.0,Li-Po,1.59,1.0,6.0,5.0,70999.0,Business,Upper Midrange,Integrated
Asus,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050 Ti,16.0,DDR4,3200.0,512.0,M.2,4,56.0,Li-Ion,2.1,1.0,6.0,5.1,89990.0,Gaming,Upper Midrange,Entry Gaming
HP,AMD Ryzen 5 5600H,AMD Radeon RX 6500M,8.0,DDR4,3200.0,256.0,M.2/Optane,4,70.0,Li-Ion,2.37,1.0,5.0,5.1,59989.0,Gaming,Upper Midrange,Other
HP,AMD Ryzen 5 5600H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,M.2/Optane,4,60.0,Li-Ion,2.29,1.0,5.0,5.3,61012.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i5-7300HQ,NVIDIA GeForce GTX 1050,8.0,DDR4,2400.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,5.0,4.2,82267.0,Student,Upper Midrange,Entry Gaming
HP,Intel Core i5-8265U,Intel UHD 620,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.59,1.0,5.0,4.2,61990.0,Business,Upper Midrange,Integrated
HP,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Ti,16.0,DDR4,2666.0,512.0,"2.5"" SATA",4,60.0,Li-Ion,2.25,1.0,5.0,5.0,126873.0,Premium,High End,Entry Gaming
Lenovo,AMD Ryzen 5 3500U,AMD Radeon Vega 8,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.85,1.0,5.0,4.2,39990.0,Budget,Upper Midrange,Integrated
Lenovo,Intel Core i5-1135G7,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.7,1.0,5.0,5.1,69800.0,Business,Upper Midrange,Integrated
Dell,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.8,1.0,5.0,5.0,37990.0,Budget,Midrange,Integrated
Acer,Intel Core i5-10300H,NVIDIA GeForce GTX 1650 Ti,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.5,1.0,5.0,5.0,71999.0,Gaming,Upper Midrange,Entry Gaming
Lenovo,Intel Core i5-1135G7,Intel Iris Xe Graphics,16.0,LPDDR4X,4266.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.26,1.0,6.0,5.1,64990.0,Business,Upper Midrange,Integrated
Dell,Intel Core i5-1135G7,NVIDIA GeForce MX330,8.0,DDR4,2666.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.58,1.0,5.0,4.1,63090.0,Business,Upper Midrange,Entry Gaming
HP,Intel Core i5-1035G1,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.75,1.0,6.0,5.0,53779.0,Student,Upper Midrange,Integrated
Lenovo,Intel Core i5-11320H,Intel Iris Xe Graphics,16.0,LPDDR4X,4266.0,512.0,M.2/Optane,0,52.0,Li-Ion,1.3,3.0,6.0,5.1,71390.0,Business,Upper Midrange,Integrated
Lenovo,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.65,2.0,5.0,5.0,53990.0,Business,Upper Midrange,Integrated
Dell,AMD Ryzen 3 3250U,AMD Radeon Graphics,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.8,1.0,5.0,5.0,38307.0,Budget,Midrange,Integrated
Lenovo,AMD Ryzen 7 7730U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,M.2,0,45.0,Li-Ion,1.7,1.0,6.0,5.1,42520.0,Business,High End,Integrated
Asus,AMD A12-9720P,AMD Radeon R7,8.0,DDR4,2133.0,256.0,M.2/Optane,0,90.0,Li-Ion,1.7,1.0,5.0,4.2,27990.0,Business,Entry,Other
Asus,AMD Ryzen 5 3500U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.8,1.0,5.0,4.2,36382.0,Budget,Upper Midrange,Integrated
Dell,Intel Core i5-11400H,NVIDIA GeForce RTX 3050 Ti,16.0,DDR4,2933.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,2.65,1.0,6.0,5.0,69490.0,Gaming,Upper Midrange,Entry Gaming
Asus,Intel Core i7 8550U,NVIDIA GeForce MX150,8.0,DDR4,2400.0,256.0,"2.5"" SATA",2,90.0,Li-Po,1.7,1.0,5.0,4.1,66990.0,Business,High End,Entry Gaming
HP,AMD Ryzen 7 7735U,AMD Radeon Graphics,16.0,DDR5,3200.0,512.0,M.2/Optane,0,45.0,Li-Ion,1.58,1.0,5.0,5.2,71990.0,Business,High End,Integrated
Lenovo,Intel Core i3-6006U,NVIDIA GeForce MX110,4.0,DDR4,2133.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,2.1,1.0,5.0,4.0,29990.0,Budget,Midrange,Entry Gaming
Apple,Apple M2,Apple M2 GPU,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,58.0,Li-Po,1.24,1.0,6.0,5.0,83990.0,Business,Midrange,Integrated
MSI,Intel Core i7-12700H,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,70.0,Li-Ion,2.25,2.0,6.0,5.2,73999.0,Gaming,High End,Entry Gaming
HP,Intel Core i7-1165G7,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.52,1.0,6.0,5.0,84990.0,Business,High End,Integrated
HP,Intel Core i7-13700HX,NVIDIA GeForce RTX 3050,16.0,DDR5,4800.0,512.0,M.2,4,70.0,Li-Ion,2.35,1.0,6.0,5.3,101990.0,Gaming,High End,Entry Gaming
Apple,Intel Core i5-8279U,Intel Iris Plus 655,8.0,LPDDR3,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.37,1.0,4.0,5.0,171990.0,Premium,Upper Midrange,Integrated
Lenovo,Intel Core i7-13620H,NVIDIA GeForce RTX 4060,16.0,DDR5,5200.0,512.0,"2.5"" SATA",8,70.0,Li-Ion,2.4,1.0,6.0,5.1,106990.0,Gaming,High End,Upper Midrange
Lenovo,Intel Core i5-1035G1,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.85,1.0,5.0,5.0,55990.0,Student,Upper Midrange,Integrated
Acer,Intel Core i5-12500H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,57.5,Li-Ion,2.5,1.0,5.0,5.1,99999.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i5-1155G7,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.5,1.0,Unknown,5.0,73900.0,Business,Upper Midrange,Integrated
Acer,Intel Core i5-8250U,NVIDIA GeForce MX150,8.0,DDR4,2133.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,2.1,1.0,5.0,4.1,55990.0,Student,Upper Midrange,Entry Gaming
Lenovo,AMD Ryzen 5 7520U,AMD Radeon 610M,16.0,LPDDR5,5500.0,512.0,M.2/Optane,0,45.0,Li-Ion,1.62,1.0,6.0,5.1,41490.0,Business,Upper Midrange,Integrated
Lenovo,Intel Core i7-10750H,NVIDIA GeForce GTX 1650,8.0,DDR4,2933.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,6.0,5.0,73990.0,Gaming,High End,Entry Gaming
Asus,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Po,1.8,1.0,6.0,Unknown,32999.0,Budget,Midrange,Integrated
Dell,Intel Core i5-1155G7,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,M.2,0,52.0,Li-Ion,1.5,1.0,6.0,5.1,71590.0,Business,Upper Midrange,Integrated
Lenovo,AMD Ryzen 7 4800H,NVIDIA GeForce GTX 1650 Ti,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Po,2.3,1.0,6.0,5.0,82606.0,Gaming,High End,Entry Gaming
Microsoft,Intel Core i7-8650U,Intel UHD 620,16.0,DDR3,1600.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.28,1.0,5.0,4.1,203999.0,Premium,High End,Integrated
Lenovo,Intel Core i5-1035G1,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.85,1.0,5.0,5.0,48990.0,Budget,Upper Midrange,Integrated
Dell,AMD Ryzen 5 3450U,AMD Radeon Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.8,1.0,5.0,5.0,49590.0,Budget,Upper Midrange,Integrated
Lenovo,AMD Ryzen 7 5700U,AMD Radeon Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,45.0,Li-Ion,1.5,1.0,5.0,5.0,68500.0,Business,High End,Integrated
Lenovo,Intel Core i5-8250U,AMD Radeon 530,8.0,DDR4,2133.0,256.0,"2.5"" SATA",4,52.0,Li-Ion,2.1,1.0,5.0,4.1,45990.0,Budget,Upper Midrange,Other
Acer,Intel Core i7-12700H,NVIDIA GeForce RTX 3050 Ti,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,2.6,1.0,5.0,5.1,104990.0,Gaming,High End,Entry Gaming
Asus,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,M.2,4,56.0,Li-Ion,2.1,1.0,6.0,5.1,90490.0,Gaming,Upper Midrange,Entry Gaming
Acer,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Ti,8.0,DDR4,2400.0,256.0,M.2/Optane,4,60.0,Li-Ion,2.7,1.0,5.0,4.2,67990.0,Student,High End,Entry Gaming
Lenovo,Intel Core i5-12450H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,M.2/Optane,4,45.0,Li-Po,2.32,1.0,6.0,5.1,67990.0,Gaming,Upper Midrange,Entry Gaming
Fujitsu,Intel Core i7-1165G7,Intel Iris Xe Graphics,16.0,LPDDR4,4266.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.0,2.0,5.0,5.1,83590.0,Business,High End,Integrated
Acer,Intel Core i3-6006U,Intel HD 520,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,5.0,4.1,31996.0,Budget,Midrange,Other
HP,Intel Core i5-1035G1,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.49,1.0,6.0,5.0,57990.0,Business,Upper Midrange,Integrated
Lenovo,Intel Core i5-7200U,NVIDIA GeForce 920MX,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.69,1.0,5.0,4.1,56063.0,Business,Upper Midrange,Entry Gaming
Fujitsu,Intel Core i5-1235U,Intel Iris Xe Graphics,16.0,LPDDR4X,4266.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.6,2.0,6.0,5.1,89990.0,Business,Upper Midrange,Integrated
Fujitsu,Intel Core i7-1255U,Intel Iris Xe Graphics,16.0,LPDDR4X,4266.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.6,2.0,6.0,5.1,99990.0,Business,High End,Integrated
HP,AMD Ryzen 5 5600H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.37,1.0,5.0,5.3,61499.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i7-8550U,NVIDIA GeForce MX130,8.0,DDR4,2133.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.59,1.0,5.0,4.2,83990.0,Business,High End,Entry Gaming
Asus,AMD Ryzen 5 3500U,AMD Radeon Vega 8,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.5,1.0,5.0,4.2,41990.0,Business,Upper Midrange,Integrated
HP,AMD Ryzen 5 5600U,AMD Radeon Graphics,16.0,DDR4,3200.0,512.0,M.2/Optane,0,43.0,Li-Ion,0.97,1.0,6.0,5.2,82990.0,Business,Upper Midrange,Integrated
Dell,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,2400.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,5.0,4.1,36290.0,Budget,Midrange,Integrated
HP,Intel Core i5-8265U,Intel UHD 620,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.3,1.0,5.0,5.0,52990.0,Business,Upper Midrange,Integrated
Dell,Intel Core i5-1135G7,NVIDIA GeForce MX330,8.0,DDR4,3200.0,256.0,"2.5"" SATA",2,50.0,Li-Po,1.65,1.0,5.0,5.0,66890.0,Business,Upper Midrange,Entry Gaming
HP,Intel Core i5-8250U,Intel UHD 620,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.59,1.0,5.0,4.2,59990.0,Business,Upper Midrange,Integrated
Acer,Intel Core i5-8250U,NVIDIA GeForce GTX 1050,8.0,DDR4,2133.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,5.0,4.1,79258.0,Student,Upper Midrange,Entry Gaming
HP,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.74,1.0,5.0,5.0,33700.0,Budget,Midrange,Integrated
Dell,Intel Core i5-1135G7,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.8,1.0,5.0,Unknown,50499.0,Student,Upper Midrange,Integrated
Asus,Intel Core i3-1215U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2,0,45.0,Li-Ion,1.4,1.0,6.0,5.3,32990.0,Business,Midrange,Integrated
Dell,AMD Ryzen 5 6600H,NVIDIA GeForce RTX 3050,16.0,DDR5,5200.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,2.51,1.0,5.0,Unknown,67790.0,Gaming,Upper Midrange,Entry Gaming
Asus,AMD Ryzen 5 7520U,AMD Radeon Graphics,16.0,LPDDR5,5500.0,512.0,M.2,0,90.0,Li-Ion,1.63,1.0,6.0,5.0,46950.0,Business,Upper Midrange,Integrated
Asus,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.55,1.0,5.0,4.1,38990.0,Business,Midrange,Integrated
Dell,AMD Ryzen 5 5500U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.5,1.0,6.0,5.0,60690.0,Business,Upper Midrange,Integrated
Dell,Intel Core i5-11300H,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.65,1.0,6.0,5.1,70462.0,Business,Upper Midrange,Integrated
Lenovo,Intel Core i5-1035G1,NVIDIA GeForce GTX 1650,8.0,DDR4,2933.0,256.0,"2.5"" SATA",4,60.0,Li-Po,2.3,1.0,4.0,4.0,71799.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Pentium Quad Core N3710,Intel HD 405,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.86,1.0,5.0,4.0,22990.0,Budget,Budget,Other
Dell,AMD Ryzen 5 6600H,NVIDIA GeForce RTX 3050,8.0,DDR5,5200.0,256.0,"2.5"" SATA",4,70.0,Li-Ion,2.51,1.0,5.0,Unknown,62000.0,Gaming,Upper Midrange,Entry Gaming
Asus,AMD Ryzen 5 7530U,AMD Radeon Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,90.0,Li-Ion,1.5,1.0,6.0,5.0,64990.0,Business,Upper Midrange,Integrated
Lenovo,AMD A6 9220,AMD Radeon R5,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.1,1.0,5.0,4.1,20990.0,Budget,Entry,Other
Apple,Intel Core i5-7300U,Intel Iris Plus 640,8.0,LPDDR3,1866.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.37,1.0,5.0,4.2,129990.0,Premium,Upper Midrange,Integrated
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.7,1.0,5.0,5.1,41990.0,Business,Midrange,Integrated
Fujitsu,Intel Core i7-1255U,Intel Iris Xe Graphics,16.0,LPDDR4X,4266.0,512.0,M.2/Optane,0,52.0,Li-Ion,1.0,1.0,5.0,5.1,79990.0,Business,High End,Integrated
HP,AMD Ryzen 7 3750H,NVIDIA GeForce GTX 1660 Ti,8.0,DDR4,2400.0,256.0,"2.5"" SATA",6,60.0,Li-Po,2.19,1.0,5.0,5.0,74990.0,Gaming,High End,Midrange
MSI,Intel Core i7-8750H,NVIDIA GeForce GTX 1060,16.0,DDR4,2400.0,512.0,"2.5"" SATA",6,60.0,Li-Po,1.86,1.0,5.0,5.0,124990.0,Gaming,High End,Midrange
Dell,AMD A6 9225,AMD Radeon R4,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.27,1.0,5.0,4.1,26199.0,Budget,Entry,Other
Lenovo,Intel Core i5-1235U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2,0,45.0,Li-Ion,1.7,1.0,6.0,5.1,45110.0,Business,Upper Midrange,Integrated
HP,AMD Ryzen 3 3250U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.69,1.0,5.0,5.0,29099.0,Business,Midrange,Integrated
Lenovo,Intel Pentium Dual Core 5405U,Intel UHD 610,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.85,1.0,5.0,4.2,22990.0,Budget,Budget,Integrated
Acer,AMD Ryzen 5 Quad Core 2500U,AMD Radeon Vega 10,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,2.3,1.0,5.0,4.1,37990.0,Budget,Upper Midrange,Integrated
HP,Intel Core i3-8130U,Intel UHD 620,4.0,DDR4,2400.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.59,1.0,5.0,4.2,50990.0,Business,Midrange,Integrated
Acer,Intel Core i3-8130U,Intel UHD 620,4.0,DDR4,2133.0,256.0,M.2/Optane,0,52.0,Li-Ion,2.1,1.0,5.0,4.0,35324.0,Budget,Midrange,Integrated
HP,Intel Core i3-1125G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.52,1.0,5.0,5.0,63361.0,Business,Midrange,Integrated
Acer,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,LPDDR4X,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.05,1.0,6.0,5.0,71480.0,Business,Upper Midrange,Integrated
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,5.0,1.0,6.0,5.0,61990.0,Student,Upper Midrange,Integrated
Acer,AMD Ryzen 3 7320U,AMD Radeon Graphics,8.0,LPDDR5,5200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.78,1.0,6.0,5.1,28490.0,Budget,Midrange,Integrated
Acer,AMD Ryzen 3 7320U,AMD Radeon Graphics,8.0,LPDDR5,5200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.78,1.0,5.0,5.1,47999.0,Budget,Midrange,Integrated
Dell,Intel Core i5-1135G7,NVIDIA GeForce MX350,8.0,DDR4,3200.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.4,1.0,5.0,5.0,65471.0,Business,Upper Midrange,Entry Gaming
Dell,Intel Celeron Dual Core N3060,Intel HD Graphics,4.0,DDR3,1600.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.6,1.0,5.0,4.0,20211.0,Business,Budget,Integrated
HP,AMD Ryzen 5 5500U,AMD Radeon Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,45.0,Li-Po,1.41,1.0,5.0,5.2,52991.0,Business,Upper Midrange,Integrated
MSI,Intel Core i5-12450H,NVIDIA GeForce RTX 3050,8.0,DDR5,5200.0,256.0,M.2,4,53.5,Li-Ion,2.25,2.0,6.0,5.2,72990.0,Gaming,Upper Midrange,Entry Gaming
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.65,1.0,5.0,5.0,34990.0,Business,Midrange,Integrated
Lenovo,AMD Ryzen 5 3500U,AMD Radeon Vega 8,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.6,1.0,5.0,5.0,42990.0,Business,Upper Midrange,Integrated
Dell,Intel Core i5-7200U,AMD Radeon R7 M445,8.0,DDR4,2133.0,256.0,"2.5"" SATA",4,52.0,Li-Ion,2.3,1.0,4.0,4.0,60744.0,Student,Upper Midrange,Other
Dell,Intel Core i3-1115G4,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.83,1.0,5.0,4.1,44490.0,Budget,Midrange,Integrated
Lenovo,AMD Ryzen 7 5700U,AMD Radeon Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,45.0,Li-Ion,1.39,1.0,6.0,5.1,53589.0,Business,High End,Integrated
Asus,Intel Core i7-1165G7,Intel Iris Xe Graphics,16.0,LPDDR4X,3200.0,512.0,"2.5"" SATA",0,90.0,Li-Ion,1.62,1.0,6.0,5.0,104990.0,Business,High End,Integrated
Asus,AMD Ryzen 9 6900HS,NVIDIA GeForce RTX 3050,16.0,LPDDR5,5200.0,512.0,"2.5"" SATA",4,90.0,Li-Ion,1.3,1.0,6.0,Unknown,89990.0,Gaming,Flagship,Entry Gaming
Lenovo,Intel Core i5-1235U,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.85,1.0,5.0,Unknown,57900.0,Student,Upper Midrange,Integrated
Asus,Intel Core i3-6006U,Intel HD 520,6.0,DDR3,1600.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,2.0,1.0,4.0,4.0,29990.0,Budget,Midrange,Other
HP,Intel Celeron Dual Core N3350,Intel HD 500,4.0,LPDDR4,2400.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.54,1.0,5.0,4.2,24490.0,Business,Budget,Other
Lenovo,AMD Ryzen 5 5500U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.5,1.0,5.0,5.0,53990.0,Business,Upper Midrange,Integrated
Dell,Intel Core i3-1215U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2,0,52.0,Li-Ion,1.57,1.0,6.0,5.2,61199.0,Business,Midrange,Integrated
Acer,Intel Core i3-7130U,Intel HD 620,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Po,2.1,1.0,5.0,4.0,25990.0,Budget,Midrange,Other
HP,AMD Ryzen 5 5500U,AMD Radeon Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,45.0,Li-Ion,1.75,1.0,5.0,5.0,73849.0,Student,Upper Midrange,Integrated
HP,Intel Core i5-1135G7,NVIDIA GeForce MX350,8.0,DDR4,2666.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.77,1.0,5.0,5.0,57800.0,Student,Upper Midrange,Entry Gaming
HP,AMD Dual-Core A6-9220,AMD Radeon R4,4.0,DDR4,1866.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.86,1.0,4.0,4.0,26477.0,Budget,Entry,Other
Dell,Intel Core i5-11400H,NVIDIA GeForce RTX 3050 Ti,16.0,DDR4,2933.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,2.4,1.0,6.0,5.0,81390.0,Gaming,Upper Midrange,Entry Gaming
HP,AMD Ryzen 3 7320U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.75,1.0,5.0,5.3,28481.0,Budget,Midrange,Integrated
MSI,Intel Core i7-1355U,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,M.2,0,52.0,Li-Ion,1.4,1.0,6.0,5.2,61990.0,Business,High End,Integrated
HP,Intel Core i3-1215U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2,0,41.0,Li-Ion,1.41,1.0,5.0,5.0,34965.0,Business,Midrange,Integrated
HP,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.49,1.0,5.0,5.0,43490.0,Business,Midrange,Integrated
Lenovo,AMD A6 9220,AMD Radeon R4,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,5.0,4.1,23735.0,Budget,Entry,Other
HP,Intel Core i5-10300H,NVIDIA GeForce GTX 1650,8.0,DDR4,2933.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.36,1.0,6.0,5.0,77990.0,Gaming,Upper Midrange,Entry Gaming
Lenovo,AMD Ryzen 5 5500U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.7,1.0,5.0,Unknown,46190.0,Business,Upper Midrange,Integrated
Dell,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Ti,8.0,DDR4,2666.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,5.0,5.0,88990.0,Student,High End,Entry Gaming
